id,community,alpha,beta
159,69,1.0,0.65
160,72,1.0,0.65
161,50,1.0,0.65
162,72,1.0,0.65
163,72,1.0,0.65
164,55,1.0,0.65
165,71,1.0,0.65
166,72,1.0,0.65
167,65,1.0,0.65
168,65,1.0,0.65
169,72,1.0,0.65
170,71,1.0,0.65
171,68,1.0,0.65
172,65,1.0,0.65
173,72,1.0,0.65
174,69,1.0,0.65
175,69,1.0,0.65
176,65,1.0,0.65
177,60,1.0,0.65
178,58,1.0,0.65
179,58,1.0,0.65
180,65,1.0,0.65
181,58,1.0,0.65
182,58,1.0,0.65
183,72,1.0,0.65
184,72,1.0,0.65
185,57,1.0,0.65
186,72,1.0,0.65
187,72,1.0,0.65
188,56,1.0,0.65
189,56,1.0,0.65
190,72,1.0,0.65
191,58,1.0,0.65
192,69,1.0,0.65
193,69,1.0,0.65
194,69,1.0,0.65
195,69,1.0,0.65
196,65,1.0,0.65
197,65,1.0,0.65
198,65,1.0,0.65
199,65,1.0,0.65
200,65,1.0,0.65
201,65,1.0,0.65
202,70,1.0,0.65
203,65,1.0,0.65
204,65,1.0,0.65
205,65,1.0,0.65
206,65,1.0,0.65
207,65,1.0,0.65
208,69,1.0,0.65
209,69,1.0,0.65
210,72,1.0,0.65
211,72,1.0,0.65
212,72,1.0,0.65
213,50,1.0,0.65
214,65,1.0,0.65
215,72,1.0,0.65
216,55,1.0,0.65
217,56,1.0,0.65
218,60,1.0,0.65
219,60,1.0,0.65
220,67,1.0,0.65
221,60,1.0,0.65
222,60,1.0,0.65
223,60,1.0,0.65
224,60,1.0,0.65
225,60,1.0,0.65
226,72,1.0,0.65
227,60,1.0,0.65
228,60,1.0,0.65
229,71,1.0,0.65
230,71,1.0,0.65
231,65,1.0,0.65
232,65,1.0,0.65
233,72,1.0,0.65
234,69,1.0,0.65
235,69,1.0,0.65
236,69,1.0,0.65
237,69,1.0,0.65
238,69,1.0,0.65
239,69,1.0,0.65
240,69,1.0,0.65
241,69,1.0,0.65
242,69,1.0,0.65
243,69,1.0,0.65
244,69,1.0,0.65
245,68,1.0,0.65
246,50,1.0,0.65
247,50,1.0,0.65
248,60,1.0,0.65
249,72,1.0,0.65
250,58,1.0,0.65
251,68,1.0,0.65
252,69,1.0,0.65
253,72,1.0,0.65
254,72,1.0,0.65
255,72,1.0,0.65
256,72,1.0,0.65
257,65,1.0,0.65
258,71,1.0,0.65
259,56,1.0,0.65
260,56,1.0,0.65
261,71,1.0,0.65
262,58,1.0,0.65
263,68,1.0,0.65
264,50,1.0,0.65
265,50,1.0,0.65
266,50,1.0,0.65
267,50,1.0,0.65
268,60,1.0,0.65
269,72,1.0,0.65
270,58,1.0,0.65
271,69,1.0,0.65
272,55,1.0,0.65
273,55,1.0,0.65
274,55,1.0,0.65
275,65,1.0,0.65
276,60,1.0,0.65
277,58,1.0,0.65
278,65,1.0,0.65
279,57,1.0,0.65
280,65,1.0,0.65
281,69,1.0,0.65
282,72,1.0,0.65
283,72,1.0,0.65
284,65,1.0,0.65
285,69,1.0,0.65
286,69,1.0,0.65
287,56,1.0,0.65
288,56,1.0,0.65
289,60,1.0,0.65
290,72,1.0,0.65
291,65,1.0,0.65
292,65,1.0,0.65
293,50,1.0,0.65
294,65,1.0,0.65
295,58,1.0,0.65
296,58,1.0,0.65
297,60,1.0,0.65
298,56,1.0,0.65
299,70,1.0,0.65
300,72,1.0,0.65
301,72,1.0,0.65
302,69,1.0,0.65
303,72,1.0,0.65
304,69,1.0,0.65
305,69,1.0,0.65
306,72,1.0,0.65
307,60,1.0,0.65
308,72,1.0,0.65
309,60,1.0,0.65
310,60,1.0,0.65
311,60,1.0,0.65
312,60,1.0,0.65
313,60,1.0,0.65
314,60,1.0,0.65
315,56,1.0,0.65
316,60,1.0,0.65
317,60,1.0,0.65
318,68,1.0,0.65
319,70,1.0,0.65
320,58,1.0,0.65
321,58,1.0,0.65
322,55,1.0,0.65
323,57,1.0,0.65
324,50,1.0,0.65
325,70,1.0,0.65
326,72,1.0,0.65
327,70,1.0,0.65
328,70,1.0,0.65
329,72,1.0,0.65
330,60,1.0,0.65
331,60,1.0,0.65
332,50,1.0,0.65
333,72,1.0,0.65
334,55,1.0,0.65
335,55,1.0,0.65
336,71,1.0,0.65
337,71,1.0,0.65
338,71,1.0,0.65
339,68,1.0,0.65
340,72,1.0,0.65
341,60,1.0,0.65
342,65,1.0,0.65
343,58,1.0,0.65
344,58,1.0,0.65
345,58,1.0,0.65
346,65,1.0,0.65
347,58,1.0,0.65
348,64,1.0,0.65
349,58,1.0,0.65
350,58,1.0,0.65
351,65,1.0,0.65
352,58,1.0,0.65
353,57,1.0,0.65
354,57,1.0,0.65
355,72,1.0,0.65
356,72,1.0,0.65
357,72,1.0,0.65
358,50,1.0,0.65
359,50,1.0,0.65
360,50,1.0,0.65
361,68,1.0,0.65
362,72,1.0,0.65
363,72,1.0,0.65
364,56,1.0,0.65
365,72,1.0,0.65
366,72,1.0,0.65
367,72,1.0,0.65
368,58,1.0,0.65
369,69,1.0,0.65
370,68,1.0,0.65
371,72,1.0,0.65
372,56,1.0,0.65
373,72,1.0,0.65
374,50,1.0,0.65
375,72,1.0,0.65
376,58,1.0,0.65
377,58,1.0,0.65
378,58,1.0,0.65
379,58,1.0,0.65
380,58,1.0,0.65
381,58,1.0,0.65
382,52,1.0,0.65
383,51,1.0,0.65
384,58,1.0,0.65
385,58,1.0,0.65
386,66,1.0,0.65
387,58,1.0,0.65
388,58,1.0,0.65
389,58,1.0,0.65
390,58,1.0,0.65
391,58,1.0,0.65
392,58,1.0,0.65
393,58,1.0,0.65
394,58,1.0,0.65
395,58,1.0,0.65
396,58,1.0,0.65
397,58,1.0,0.65
398,2,1.0,0.65
399,65,1.0,0.65
400,56,1.0,0.65
401,65,1.0,0.65
402,67,1.0,0.65
403,65,1.0,0.65
404,72,1.0,0.65
405,72,1.0,0.65
406,50,1.0,0.65
407,50,1.0,0.65
408,69,1.0,0.65
409,71,1.0,0.65
410,68,1.0,0.65
411,69,1.0,0.65
412,69,1.0,0.65
413,65,1.0,0.65
414,54,1.0,0.65
415,36,1.0,0.65
416,42,1.0,0.65
417,68,1.0,0.65
418,56,1.0,0.65
419,72,1.0,0.65
420,72,1.0,0.65
421,50,1.0,0.65
422,72,1.0,0.65
423,68,1.0,0.65
424,72,1.0,0.65
425,65,1.0,0.65
426,65,1.0,0.65
427,72,1.0,0.65
428,55,1.0,0.65
429,55,1.0,0.65
430,50,1.0,0.65
431,56,1.0,0.65
432,60,1.0,0.65
433,56,1.0,0.65
434,72,1.0,0.65
435,58,1.0,0.65
436,51,1.0,0.65
437,68,1.0,0.65
438,71,1.0,0.65
439,42,1.0,0.65
440,65,1.0,0.65
441,50,1.0,0.65
442,68,1.0,0.65
443,68,1.0,0.65
444,68,1.0,0.65
445,71,1.0,0.65
446,55,1.0,0.65
447,55,1.0,0.65
448,55,1.0,0.65
449,44,1.0,0.65
450,65,1.0,0.65
451,50,1.0,0.65
452,50,1.0,0.65
453,72,1.0,0.65
454,56,1.0,0.65
455,68,1.0,0.65
456,25,1.0,0.65
457,65,1.0,0.65
458,65,1.0,0.65
459,72,1.0,0.65
460,72,1.0,0.65
461,55,1.0,0.65
462,72,1.0,0.65
463,14,1.0,0.65
464,71,1.0,0.65
465,60,1.0,0.65
466,50,1.0,0.65
467,56,1.0,0.65
468,60,1.0,0.65
469,69,1.0,0.65
470,68,1.0,0.65
471,58,1.0,0.65
472,55,1.0,0.65
473,72,1.0,0.65
474,72,1.0,0.65
475,32,1.0,0.65
476,66,1.0,0.65
477,70,1.0,0.65
478,70,1.0,0.65
479,54,1.0,0.65
480,56,1.0,0.65
481,69,1.0,0.65
482,71,1.0,0.65
483,65,1.0,0.65
484,65,1.0,0.65
485,68,1.0,0.65
486,72,1.0,0.65
487,50,1.0,0.65
488,50,1.0,0.65
489,72,1.0,0.65
490,72,1.0,0.65
491,60,1.0,0.65
492,72,1.0,0.65
493,72,1.0,0.65
494,72,1.0,0.65
495,72,1.0,0.65
496,50,1.0,0.65
497,67,1.0,0.65
498,50,1.0,0.65
499,50,1.0,0.65
500,50,1.0,0.65
501,50,1.0,0.65
502,50,1.0,0.65
503,50,1.0,0.65
504,50,1.0,0.65
505,50,1.0,0.65
506,50,1.0,0.65
507,59,1.0,0.65
508,56,1.0,0.65
509,56,1.0,0.65
510,50,1.0,0.65
511,57,1.0,0.65
512,61,1.0,0.65
513,72,1.0,0.65
514,68,1.0,0.65
515,65,1.0,0.65
516,69,1.0,0.65
517,69,1.0,0.65
518,72,1.0,0.65
519,60,1.0,0.65
520,69,1.0,0.65
521,67,1.0,0.65
522,42,1.0,0.65
523,70,1.0,0.65
524,13,1.0,0.65
525,50,1.0,0.65
526,65,1.0,0.65
527,68,1.0,0.65
528,57,1.0,0.65
529,50,1.0,0.65
530,50,1.0,0.65
531,72,1.0,0.65
532,69,1.0,0.65
533,72,1.0,0.65
534,59,1.0,0.65
535,70,1.0,0.65
536,56,1.0,0.65
537,60,1.0,0.65
538,70,1.0,0.65
539,66,1.0,0.65
540,56,1.0,0.65
541,72,1.0,0.65
542,65,1.0,0.65
543,65,1.0,0.65
544,72,1.0,0.65
545,68,1.0,0.65
546,72,1.0,0.65
547,68,1.0,0.65
548,71,1.0,0.65
549,56,1.0,0.65
550,56,1.0,0.65
551,56,1.0,0.65
552,69,1.0,0.65
553,67,1.0,0.65
554,70,1.0,0.65
555,50,1.0,0.65
556,57,1.0,0.65
557,71,1.0,0.65
558,50,1.0,0.65
559,57,1.0,0.65
560,60,1.0,0.65
561,3,1.0,0.65
562,65,1.0,0.65
563,50,1.0,0.65
564,69,1.0,0.65
565,50,1.0,0.65
566,50,1.0,0.65
567,54,1.0,0.65
568,65,1.0,0.65
569,50,1.0,0.65
570,50,1.0,0.65
571,69,1.0,0.65
572,65,1.0,0.65
573,50,1.0,0.65
574,48,1.0,0.65
575,58,1.0,0.65
576,65,1.0,0.65
577,67,1.0,0.65
578,27,1.0,0.65
579,55,1.0,0.65
580,20,1.0,0.65
581,71,1.0,0.65
582,56,1.0,0.65
583,13,1.0,0.65
584,51,1.0,0.65
585,67,1.0,0.65
586,69,1.0,0.65
587,69,1.0,0.65
588,68,1.0,0.65
589,56,1.0,0.65
590,68,1.0,0.65
591,67,1.0,0.65
592,55,1.0,0.65
593,65,1.0,0.65
594,50,1.0,0.65
595,45,1.0,0.65
596,62,1.0,0.65
597,56,1.0,0.65
598,67,1.0,0.65
599,69,1.0,0.65
600,66,1.0,0.65
601,72,1.0,0.65
602,50,1.0,0.65
603,26,1.0,0.65
604,69,1.0,0.65
605,64,1.0,0.65
606,9,1.0,0.65
607,72,1.0,0.65
608,50,1.0,0.65
609,51,1.0,0.65
610,69,1.0,0.65
611,72,1.0,0.65
612,72,1.0,0.65
613,57,1.0,0.65
614,53,1.0,0.65
615,72,1.0,0.65
616,67,1.0,0.65
617,55,1.0,0.65
618,70,1.0,0.65
619,57,1.0,0.65
620,24,1.0,0.65
621,58,1.0,0.65
622,1,1.0,0.65
623,60,1.0,0.65
624,60,1.0,0.65
625,69,1.0,0.65
626,11,1.0,0.65
627,56,1.0,0.65
628,63,1.0,0.65
629,53,1.0,0.65
630,48,1.0,0.65
631,17,1.0,0.65
632,49,1.0,0.65
633,26,1.0,0.65
634,53,1.0,0.65
635,69,1.0,0.65
636,63,1.0,0.65
637,36,1.0,0.65
638,69,1.0,0.65
639,51,1.0,0.65
640,69,1.0,0.65
641,57,1.0,0.65
642,72,1.0,0.65
643,56,1.0,0.65
644,67,1.0,0.65
645,63,1.0,0.65
646,59,1.0,0.65
647,70,1.0,0.65
648,29,1.0,0.65
649,50,1.0,0.65
650,25,1.0,0.65
651,57,1.0,0.65
652,55,1.0,0.65
653,38,1.0,0.65
654,72,1.0,0.65
655,71,1.0,0.65
656,58,1.0,0.65
657,6,1.0,0.65
658,38,1.0,0.65
659,5,1.0,0.65
660,1,1.0,0.65
661,50,1.0,0.65
662,57,1.0,0.65
663,56,1.0,0.65
664,50,1.0,0.65
665,69,1.0,0.65
666,50,1.0,0.65
667,56,1.0,0.65
668,31,1.0,0.65
669,50,1.0,0.65
670,75,1.0,0.65
671,56,1.0,0.65
672,50,1.0,0.65
673,35,1.0,0.65
674,50,1.0,0.65
675,23,1.0,0.65
676,48,1.0,0.65
677,5,1.0,0.65
678,56,1.0,0.65
679,56,1.0,0.65
680,10,1.0,0.65
681,58,1.0,0.65
682,48,1.0,0.65
683,66,1.0,0.65
684,40,1.0,0.65
685,69,1.0,0.65
686,70,1.0,0.65
687,57,1.0,0.65
688,7,1.0,0.65
689,24,1.0,0.65
690,56,1.0,0.65
691,39,1.0,0.65
692,35,1.0,0.65
693,63,1.0,0.65
694,55,1.0,0.65
695,60,1.0,0.65
696,60,1.0,0.65
697,62,1.0,0.65
698,69,1.0,0.65
699,50,1.0,0.65
700,50,1.0,0.65
701,43,1.0,0.65
702,25,1.0,0.65
703,22,1.0,0.65
704,46,1.0,0.65
705,66,1.0,0.65
706,70,1.0,0.65
707,50,1.0,0.65
708,57,1.0,0.65
709,57,1.0,0.65
710,56,1.0,0.65
711,7,1.0,0.65
712,48,1.0,0.65
713,53,1.0,0.65
714,65,1.0,0.65
715,63,1.0,0.65
716,37,1.0,0.65
717,60,1.0,0.65
718,55,1.0,0.65
719,58,1.0,0.65
720,50,1.0,0.65
721,55,1.0,0.65
722,49,1.0,0.65
723,70,1.0,0.65
724,35,1.0,0.65
725,68,1.0,0.65
726,60,1.0,0.65
727,54,1.0,0.65
728,70,1.0,0.65
729,50,1.0,0.65
730,57,1.0,0.65
731,12,1.0,0.65
732,20,1.0,0.65
733,70,1.0,0.65
734,58,1.0,0.65
735,55,1.0,0.65
736,62,1.0,0.65
737,14,1.0,0.65
738,69,1.0,0.65
739,55,1.0,0.65
740,52,1.0,0.65
741,55,1.0,0.65
742,17,1.0,0.65
743,24,1.0,0.65
744,12,1.0,0.65
745,70,1.0,0.65
746,9,1.0,0.65
747,56,1.0,0.65
748,72,1.0,0.65
749,52,1.0,0.65
750,4,1.0,0.65
751,66,1.0,0.65
752,52,1.0,0.65
753,68,1.0,0.65
754,50,1.0,0.65
755,23,1.0,0.65
756,60,1.0,0.65
757,49,1.0,0.65
758,60,1.0,0.65
759,2,1.0,0.65
760,58,1.0,0.65
761,31,1.0,0.65
762,76,1.0,0.65
763,32,1.0,0.65
764,66,1.0,0.65
765,50,1.0,0.65
766,42,1.0,0.65
767,60,1.0,0.65
768,57,1.0,0.65
769,25,1.0,0.65
770,13,1.0,0.65
771,70,1.0,0.65
772,41,1.0,0.65
773,2,1.0,0.65
774,33,1.0,0.65
775,27,1.0,0.65
776,65,1.0,0.65
777,70,1.0,0.65
778,53,1.0,0.65
779,17,1.0,0.65
780,8,1.0,0.65
781,48,1.0,0.65
782,17,1.0,0.65
783,66,1.0,0.65
784,14,1.0,0.65
785,61,1.0,0.65
786,67,1.0,0.65
787,22,1.0,0.65
788,46,1.0,0.65
789,57,1.0,0.65
790,34,1.0,0.65
791,67,1.0,0.65
792,16,1.0,0.65
793,48,1.0,0.65
794,23,1.0,0.65
795,28,1.0,0.65
796,51,1.0,0.65
797,52,1.0,0.65
798,18,1.0,0.65
799,55,1.0,0.65
800,57,1.0,0.65
801,14,1.0,0.65
802,62,1.0,0.65
803,69,1.0,0.65
804,50,1.0,0.65
805,52,1.0,0.65
806,51,1.0,0.65
807,57,1.0,0.65
808,76,1.0,0.65
809,69,1.0,0.65
810,57,1.0,0.65
811,67,1.0,0.65
812,69,1.0,0.65
813,65,1.0,0.65
814,52,1.0,0.65
815,69,1.0,0.65
816,68,1.0,0.65
817,48,1.0,0.65
818,65,1.0,0.65
819,59,1.0,0.65
820,72,1.0,0.65
821,15,1.0,0.65
822,65,1.0,0.65
823,50,1.0,0.65
824,27,1.0,0.65
825,51,1.0,0.65
826,69,1.0,0.65
827,46,1.0,0.65
828,72,1.0,0.65
829,36,1.0,0.65
830,34,1.0,0.65
831,5,1.0,0.65
832,69,1.0,0.65
833,56,1.0,0.65
834,47,1.0,0.65
835,57,1.0,0.65
836,63,1.0,0.65
837,14,1.0,0.65
838,5,1.0,0.65
839,35,1.0,0.65
840,65,1.0,0.65
841,66,1.0,0.65
842,32,1.0,0.65
843,32,1.0,0.65
844,36,1.0,0.65
845,69,1.0,0.65
846,15,1.0,0.65
847,68,1.0,0.65
848,2,1.0,0.65
849,59,1.0,0.65
850,14,1.0,0.65
851,58,1.0,0.65
852,64,1.0,0.65
853,16,1.0,0.65
854,55,1.0,0.65
855,53,1.0,0.65
856,50,1.0,0.65
857,64,1.0,0.65
858,39,1.0,0.65
859,69,1.0,0.65
860,68,1.0,0.65
861,18,1.0,0.65
862,8,1.0,0.65
863,30,1.0,0.65
864,30,1.0,0.65
865,69,1.0,0.65
866,36,1.0,0.65
867,51,1.0,0.65
868,24,1.0,0.65
869,66,1.0,0.65
870,2,1.0,0.65
871,19,1.0,0.65
872,60,1.0,0.65
873,25,1.0,0.65
874,2,1.0,0.65
875,18,1.0,0.65
876,10,1.0,0.65
877,57,1.0,0.65
878,53,1.0,0.65
879,33,1.0,0.65
880,69,1.0,0.65
881,4,1.0,0.65
882,46,1.0,0.65
883,68,1.0,0.65
884,42,1.0,0.65
885,52,1.0,0.65
886,69,1.0,0.65
887,49,1.0,0.65
888,11,1.0,0.65
889,49,1.0,0.65
890,15,1.0,0.65
891,25,1.0,0.65
892,57,1.0,0.65
893,14,1.0,0.65
894,31,1.0,0.65
895,24,1.0,0.65
896,72,1.0,0.65
897,77,1.0,0.65
898,42,1.0,0.65
899,22,1.0,0.65
900,68,1.0,0.65
901,27,1.0,0.65
902,75,1.0,0.65
903,15,1.0,0.65
904,43,1.0,0.65
905,67,1.0,0.65
906,63,1.0,0.65
907,58,1.0,0.65
908,65,1.0,0.65
909,66,1.0,0.65
910,19,1.0,0.65
911,61,1.0,0.65
912,50,1.0,0.65
913,50,1.0,0.65
914,68,1.0,0.65
915,8,1.0,0.65
916,28,1.0,0.65
917,65,1.0,0.65
918,65,1.0,0.65
919,50,1.0,0.65
920,15,1.0,0.65
921,69,1.0,0.65
922,50,1.0,0.65
923,63,1.0,0.65
924,55,1.0,0.65
925,68,1.0,0.65
926,69,1.0,0.65
927,69,1.0,0.65
928,76,1.0,0.65
929,55,1.0,0.65
930,69,1.0,0.65
931,69,1.0,0.65
932,72,1.0,0.65
933,55,1.0,0.65
934,57,1.0,0.65
935,52,1.0,0.65
936,65,1.0,0.65
937,55,1.0,0.65
938,36,1.0,0.65
939,48,1.0,0.65
940,37,1.0,0.65
941,5,1.0,0.65
942,2,1.0,0.65
943,39,1.0,0.65
944,29,1.0,0.65
945,53,1.0,0.65
946,74,1.0,0.65
947,58,1.0,0.65
948,73,1.0,0.65
949,69,1.0,0.65
950,72,1.0,0.65
951,50,1.0,0.65
952,60,1.0,0.65
953,68,1.0,0.65
954,67,1.0,0.65
955,66,1.0,0.65
956,50,1.0,0.65
957,50,1.0,0.65
958,49,1.0,0.65
959,18,1.0,0.65
960,45,1.0,0.65
961,47,1.0,0.65
962,64,1.0,0.65
963,69,1.0,0.65
964,69,1.0,0.65
965,4,1.0,0.65
966,37,1.0,0.65
967,52,1.0,0.65
968,17,1.0,0.65
969,32,1.0,0.65
970,67,1.0,0.65
971,72,1.0,0.65
972,37,1.0,0.65
973,30,1.0,0.65
974,55,1.0,0.65
975,3,1.0,0.65
976,68,1.0,0.65
977,42,1.0,0.65
978,66,1.0,0.65
979,63,1.0,0.65
980,60,1.0,0.65
981,68,1.0,0.65
982,29,1.0,0.65
983,24,1.0,0.65
984,53,1.0,0.65
985,41,1.0,0.65
986,61,1.0,0.65
987,68,1.0,0.65
988,14,1.0,0.65
989,17,1.0,0.65
990,69,1.0,0.65
991,49,1.0,0.65
992,74,1.0,0.65
993,41,1.0,0.65
994,6,1.0,0.65
995,44,1.0,0.65
996,21,1.0,0.65
997,68,1.0,0.65
998,21,1.0,0.65
999,29,1.0,0.65
1000,66,1.0,0.65
1001,67,1.0,0.65
1002,30,1.0,0.65
1003,28,1.0,0.65
1004,40,1.0,0.65
0,16,1.0,0.15
1,16,1.0,0.15
2,16,1.0,0.15
3,16,1.0,0.15
4,16,1.0,0.15
5,16,1.0,0.15
6,16,1.0,0.15
7,3,1.0,0.15
8,3,1.0,0.15
9,3,1.0,0.15
10,16,1.0,0.15
11,3,1.0,0.15
12,3,1.0,0.15
13,16,1.0,0.15
14,6,1.0,0.15
15,12,1.0,0.15
16,16,1.0,0.15
17,16,1.0,0.15
18,16,1.0,0.15
19,3,1.0,0.15
20,16,1.0,0.15
21,16,1.0,0.15
22,8,1.0,0.15
23,8,1.0,0.15
24,8,1.0,0.15
25,8,1.0,0.15
26,8,1.0,0.15
27,8,1.0,0.15
28,16,1.0,0.15
29,8,1.0,0.15
30,8,1.0,0.15
31,8,1.0,0.15
32,8,1.0,0.15
33,8,1.0,0.15
34,8,1.0,0.15
35,8,1.0,0.15
36,8,1.0,0.15
37,8,1.0,0.15
38,8,1.0,0.15
39,8,1.0,0.15
40,8,1.0,0.15
41,16,1.0,0.15
42,16,1.0,0.15
43,3,1.0,0.15
44,3,1.0,0.15
45,12,1.0,0.15
46,16,1.0,0.15
47,8,1.0,0.15
48,8,1.0,0.15
49,16,1.0,0.15
50,16,1.0,0.15
51,8,1.0,0.15
52,6,1.0,0.15
53,6,1.0,0.15
54,16,1.0,0.15
55,16,1.0,0.15
56,16,1.0,0.15
57,16,1.0,0.15
58,16,1.0,0.15
59,16,1.0,0.15
60,6,1.0,0.15
61,6,1.0,0.15
62,16,1.0,0.15
63,16,1.0,0.15
64,16,1.0,0.15
65,6,1.0,0.15
66,16,1.0,0.15
67,13,1.0,0.15
68,16,1.0,0.15
69,16,1.0,0.15
70,16,1.0,0.15
71,16,1.0,0.15
72,13,1.0,0.15
73,16,1.0,0.15
74,16,1.0,0.15
75,8,1.0,0.15
76,8,1.0,0.15
77,16,1.0,0.15
78,16,1.0,0.15
79,16,1.0,0.15
80,16,1.0,0.15
81,16,1.0,0.15
82,16,1.0,0.15
83,16,1.0,0.15
84,16,1.0,0.15
85,16,1.0,0.15
86,16,1.0,0.15
87,16,1.0,0.15
88,16,1.0,0.15
89,16,1.0,0.15
90,16,1.0,0.15
91,16,1.0,0.15
92,16,1.0,0.15
93,8,1.0,0.15
94,6,1.0,0.15
95,6,1.0,0.15
96,16,1.0,0.15
97,12,1.0,0.15
98,12,1.0,0.15
99,12,1.0,0.15
100,12,1.0,0.15
101,12,1.0,0.15
102,12,1.0,0.15
103,6,1.0,0.15
104,6,1.0,0.15
105,16,1.0,0.15
106,16,1.0,0.15
107,16,1.0,0.15
108,16,1.0,0.15
109,5,1.0,0.15
110,13,1.0,0.15
111,13,1.0,0.15
112,16,1.0,0.15
113,8,1.0,0.15
114,16,1.0,0.15
115,16,1.0,0.15
116,8,1.0,0.15
117,16,1.0,0.15
118,16,1.0,0.15
119,8,1.0,0.15
120,6,1.0,0.15
121,16,1.0,0.15
122,6,1.0,0.15
123,8,1.0,0.15
124,12,1.0,0.15
125,12,1.0,0.15
126,16,1.0,0.15
127,16,1.0,0.15
128,16,1.0,0.15
129,16,1.0,0.15
130,6,1.0,0.15
131,16,1.0,0.15
132,16,1.0,0.15
133,16,1.0,0.15
134,13,1.0,0.15
135,8,1.0,0.15
136,8,1.0,0.15
137,16,1.0,0.15
138,16,1.0,0.15
139,12,1.0,0.15
140,12,1.0,0.15
141,3,1.0,0.15
142,16,1.0,0.15
143,16,1.0,0.15
144,16,1.0,0.15
145,16,1.0,0.15
146,16,1.0,0.15
147,16,1.0,0.15
148,6,1.0,0.15
149,6,1.0,0.15
150,6,1.0,0.15
151,8,1.0,0.15
152,16,1.0,0.15
153,16,1.0,0.15
154,16,1.0,0.15
155,16,1.0,0.15
156,6,1.0,0.15
157,6,1.0,0.15
158,16,1.0,0.15
159,16,1.0,0.15
160,16,1.0,0.15
161,3,1.0,0.15
162,16,1.0,0.15
163,16,1.0,0.15
164,12,1.0,0.15
165,8,1.0,0.15
166,16,1.0,0.15
167,6,1.0,0.15
168,6,1.0,0.15
169,16,1.0,0.15
170,16,1.0,0.15
171,8,1.0,0.15
172,6,1.0,0.15
173,16,1.0,0.15
174,16,1.0,0.15
175,12,1.0,0.15
176,6,1.0,0.15
177,6,1.0,0.15
178,6,1.0,0.15
179,6,1.0,0.15
180,6,1.0,0.15
181,6,1.0,0.15
182,6,1.0,0.15
183,16,1.0,0.15
184,16,1.0,0.15
185,12,1.0,0.15
186,16,1.0,0.15
187,16,1.0,0.15
188,16,1.0,0.15
189,16,1.0,0.15
190,16,1.0,0.15
191,6,1.0,0.15
192,12,1.0,0.15
193,12,1.0,0.15
194,16,1.0,0.15
195,16,1.0,0.15
196,6,1.0,0.15
197,6,1.0,0.15
198,6,1.0,0.15
199,6,1.0,0.15
200,6,1.0,0.15
201,6,1.0,0.15
202,6,1.0,0.15
203,6,1.0,0.15
204,6,1.0,0.15
205,6,1.0,0.15
206,6,1.0,0.15
207,6,1.0,0.15
208,16,1.0,0.15
209,16,1.0,0.15
210,16,1.0,0.15
211,16,1.0,0.15
212,16,1.0,0.15
213,3,1.0,0.15
214,6,1.0,0.15
215,16,1.0,0.15
216,12,1.0,0.15
217,16,1.0,0.15
218,16,1.0,0.15
219,6,1.0,0.15
220,6,1.0,0.15
221,16,1.0,0.15
222,16,1.0,0.15
223,16,1.0,0.15
224,6,1.0,0.15
225,16,1.0,0.15
226,16,1.0,0.15
227,16,1.0,0.15
228,16,1.0,0.15
229,8,1.0,0.15
230,16,1.0,0.15
231,6,1.0,0.15
232,6,1.0,0.15
233,16,1.0,0.15
234,16,1.0,0.15
235,16,1.0,0.15
236,16,1.0,0.15
237,16,1.0,0.15
238,16,1.0,0.15
239,16,1.0,0.15
240,16,1.0,0.15
241,16,1.0,0.15
242,16,1.0,0.15
243,16,1.0,0.15
244,16,1.0,0.15
245,8,1.0,0.15
246,3,1.0,0.15
247,3,1.0,0.15
248,16,1.0,0.15
249,16,1.0,0.15
250,6,1.0,0.15
251,8,1.0,0.15
252,16,1.0,0.15
253,16,1.0,0.15
254,16,1.0,0.15
255,16,1.0,0.15
256,16,1.0,0.15
257,6,1.0,0.15
258,16,1.0,0.15
259,16,1.0,0.15
260,16,1.0,0.15
261,8,1.0,0.15
262,6,1.0,0.15
263,8,1.0,0.15
264,3,1.0,0.15
265,3,1.0,0.15
266,3,1.0,0.15
267,3,1.0,0.15
268,16,1.0,0.15
269,16,1.0,0.15
270,6,1.0,0.15
271,16,1.0,0.15
272,12,1.0,0.15
273,12,1.0,0.15
274,12,1.0,0.15
275,6,1.0,0.15
276,6,1.0,0.15
277,6,1.0,0.15
278,6,1.0,0.15
279,13,1.0,0.15
280,6,1.0,0.15
281,16,1.0,0.15
282,16,1.0,0.15
283,16,1.0,0.15
284,6,1.0,0.15
285,16,1.0,0.15
286,16,1.0,0.15
287,16,1.0,0.15
288,16,1.0,0.15
289,6,1.0,0.15
290,16,1.0,0.15
291,6,1.0,0.15
292,6,1.0,0.15
293,3,1.0,0.15
294,6,1.0,0.15
295,6,1.0,0.15
296,6,1.0,0.15
297,16,1.0,0.15
298,16,1.0,0.15
299,16,1.0,0.15
300,16,1.0,0.15
301,16,1.0,0.15
302,16,1.0,0.15
303,16,1.0,0.15
304,16,1.0,0.15
305,16,1.0,0.15
306,16,1.0,0.15
307,6,1.0,0.15
308,16,1.0,0.15
309,16,1.0,0.15
310,16,1.0,0.15
311,16,1.0,0.15
312,16,1.0,0.15
313,16,1.0,0.15
314,16,1.0,0.15
315,13,1.0,0.15
316,16,1.0,0.15
317,16,1.0,0.15
318,8,1.0,0.15
